Dates,MXUS0TC Index,MXUS0CD Index,MXUS0CS Index,MXUS0EN Index,MXUS0FN Index,MXUS0HC Index,MXUS0IN Index,MXUS0IT Index,MXUS0MT Index,MXUS0RE Index,MXUS0UT Index
2006-05-08,38.6,103.14,95.97,232.46,145.97,95.87,146.31,76.94,151.51,186.1805,98.95
2006-05-09,38.64,103.42,96.29,234.16,146.19,95.23,146.54,76.57,152.6,186.1409,98.18
2006-05-10,38.39,103.54,95.95,235.39,146.21,95.11,146.41,75.71,152.19,186.3715,98.71
2006-05-11,38.01,102.57,94.87,232.83,143.95,94.75,145.22,73.92,149.84,181.9914,97.71
2006-05-12,37.49,101.52,94.01,225.83,142.56,94.49,143.26,73.34,146.65,179.3362,96.75
2006-05-15,37.59,101.67,95.17,221.74,143.45,95.72,143.48,73.24,144.88,182.0733,97.21
2006-05-16,37.66,100.99,95.43,221.81,143.29,96.12,143.53,72.52,144.62,180.8419,96.76
2006-05-17,36.76,99.64,94.32,215.64,140.46,95.03,140.67,71.77,140.74,177.098,95.11
2006-05-18,36.57,99.56,93.85,212.93,139.28,94.47,139.09,71.39,139.34,175.7776,95.2
2006-05-19,37.0,100.26,93.89,214.07,139.86,94.19,139.64,71.82,139.93,175.8762,95.99
2006-05-22,36.63,99.46,94.11,213.11,139.55,93.72,139.38,71.33,137.25,174.7815,96.73
2006-05-23,36.67,98.8,94.2,213.27,138.93,93.17,138.8,70.7,137.35,173.4964,95.31
2006-05-24,36.69,98.7,94.86,211.13,138.99,93.56,138.59,71.39,136.49,173.8254,95.7
2006-05-25,37.0,99.61,95.86,217.99,140.25,94.33,139.51,72.09,139.35,178.054,96.61
2006-05-26,37.44,100.03,95.98,218.86,141.28,94.91,140.07,72.41,141.24,179.916,97.65
2006-05-29,37.44,100.03,95.98,218.86,141.28,94.91,140.07,72.41,141.24,179.916,97.65
2006-05-30,36.74,98.6,94.51,215.08,139.2,93.55,138.38,70.94,138.08,178.2401,96.66
2006-05-31,37.1,99.54,94.94,219.54,140.01,94.28,139.5,71.12,139.74,178.045,98.0
2006-06-01,38.06,101.11,95.43,220.62,141.85,95.55,140.96,72.35,141.25,181.6862,99.15
2006-06-02,37.97,100.72,95.26,223.5,142.41,95.92,141.02,72.13,142.37,183.5122,100.29
2006-06-05,37.57,99.19,93.93,216.61,140.23,94.39,138.12,70.76,138.16,184.1355,99.31
2006-06-06,37.85,98.59,94.15,216.66,139.8,94.48,137.63,70.62,137.0,182.2293,99.23
2006-06-07,37.69,98.58,93.81,208.87,140.27,94.88,136.47,69.71,133.91,182.8834,98.63
2006-06-08,37.52,98.44,94.36,210.59,140.65,95.04,136.43,69.27,133.74,182.0681,99.13
2006-06-09,37.47,98.13,94.32,208.48,140.34,94.43,135.4,68.95,132.85,183.7939,99.75
2006-06-12,37.16,96.8,93.83,203.96,138.59,93.46,133.55,67.54,130.43,181.2051,99.88
2006-06-13,37.27,95.95,93.23,198.14,136.03,93.16,132.98,67.31,127.9,179.3155,98.59
2006-06-14,37.39,96.45,93.71,202.89,135.17,93.33,134.28,68.04,129.93,178.0926,98.05
2006-06-15,38.23,98.57,94.45,210.71,138.07,94.59,137.19,69.92,134.1,181.1232,99.46
2006-06-16,38.37,98.2,94.53,209.55,137.19,94.32,136.88,69.63,133.22,181.1894,99.43
2006-06-19,38.06,97.72,94.17,202.64,136.31,93.4,135.67,69.37,130.64,180.0553,98.13
2006-06-20,38.05,97.41,94.85,201.17,136.63,93.13,135.63,69.23,131.02,178.7793,98.34
2006-06-21,38.12,98.36,95.22,205.33,137.7,93.68,137.16,70.44,134.2,180.8496,98.27
2006-06-22,37.89,97.64,95.12,205.99,137.13,93.2,136.1,69.52,133.7,179.4395,97.78
2006-06-23,38.0,97.48,94.66,209.88,136.36,93.26,136.33,69.22,134.59,178.5172,98.01
2006-06-26,37.9,97.99,95.16,212.24,137.46,93.14,136.76,69.51,135.05,180.2461,98.46
2006-06-27,37.74,96.74,94.7,212.96,136.19,91.96,135.3,68.48,133.3,179.7809,98.14
2006-06-28,37.97,96.93,95.05,216.89,136.8,92.16,135.78,68.84,133.61,180.3312,98.65
2006-06-29,38.61,98.97,96.53,223.01,139.75,93.76,138.67,70.72,138.78,183.8727,99.87
2006-06-30,38.84,99.05,96.01,222.89,139.21,94.33,138.53,70.09,139.43,185.3716,100.13
2006-07-03,39.01,99.16,96.53,225.52,140.79,94.67,139.34,70.94,141.39,188.1069,101.09
2006-07-04,39.01,99.16,96.53,225.52,140.79,94.67,139.34,70.94,141.39,188.1069,101.09
2006-07-05,38.8,98.24,95.85,226.05,139.73,94.36,138.16,69.7,139.55,188.0558,100.54
2006-07-06,38.7,98.28,96.88,226.15,140.11,94.79,138.42,69.76,139.73,188.4596,100.06
2006-07-07,38.48,97.51,96.72,222.94,139.55,94.93,136.36,68.87,138.34,187.8191,100.75
2006-07-10,38.3,97.54,97.35,223.55,140.29,95.28,136.77,67.98,138.81,189.8752,101.26
2006-07-11,38.1,97.51,97.9,227.58,140.43,95.55,137.05,68.39,138.51,189.7898,101.9
2006-07-12,37.88,95.96,96.98,226.94,138.98,94.83,135.61,66.93,137.49,190.6899,101.17
2006-07-13,37.17,94.45,96.3,225.13,137.04,94.06,133.17,65.86,133.55,187.9176,100.92
2006-07-14,37.15,93.21,95.45,227.64,136.41,93.19,131.08,65.65,133.69,185.226,100.94
2006-07-17,37.35,93.78,95.63,221.3,136.44,93.52,130.76,65.88,132.03,184.8463,101.17
2006-07-18,37.53,93.14,96.06,221.76,136.73,93.62,131.23,66.11,132.5,186.6529,101.42
2006-07-19,38.22,94.98,97.03,223.79,140.32,95.91,133.84,67.02,136.23,190.7201,102.82
2006-07-20,37.98,93.74,97.17,219.05,139.85,95.93,131.17,66.04,132.68,189.0244,103.23
2006-07-21,37.77,92.93,96.78,215.66,138.94,96.11,129.82,65.1,130.53,185.6346,103.43
2006-07-24,38.48,94.84,97.63,221.97,140.64,98.0,131.97,66.21,132.6,189.0256,104.32
2006-07-25,39.37,95.71,98.17,225.88,141.01,98.87,131.88,66.6,134.62,190.2452,104.82
2006-07-26,39.89,94.55,97.81,229.83,140.96,99.16,130.3,66.54,134.32,191.367,105.22
2006-07-27,40.18,94.19,97.27,228.71,140.17,98.68,130.15,66.2,131.41,190.4551,104.63
2006-07-28,40.68,95.43,98.15,228.84,142.67,99.26,131.81,67.59,133.67,193.3525,105.11
2006-07-31,40.47,95.35,97.7,232.52,142.23,98.81,131.14,67.48,134.41,192.2414,104.78
2006-08-01,40.14,94.45,97.2,233.46,141.86,98.83,130.27,66.38,133.21,191.3817,105.84
2006-08-02,41.0,95.39,98.08,233.94,142.02,99.4,131.05,66.96,135.21,190.5376,105.8
2006-08-03,40.5,95.94,98.4,232.21,142.48,98.59,132.18,67.5,136.06,192.4741,105.24
2006-08-04,40.44,95.97,98.47,230.35,142.96,98.61,131.96,67.25,135.48,195.1265,105.16
2006-08-07,40.03,95.59,98.2,232.53,142.39,98.36,131.25,66.95,135.99,192.9025,104.07
2006-08-08,40.0,94.69,98.66,231.65,141.59,98.3,130.01,66.72,134.66,189.4135,104.91
2006-08-09,39.83,93.47,98.06,232.52,139.93,98.21,128.25,67.27,134.73,188.1888,104.88
2006-08-10,39.81,94.75,99.03,231.57,140.54,98.15,129.25,67.68,134.95,188.2379,104.83
2006-08-11,39.82,94.63,98.87,231.1,140.05,97.6,128.53,67.08,133.38,186.6763,104.55
2006-08-14,39.55,94.85,99.12,227.49,140.19,97.8,128.97,67.82,133.16,188.138,104.98
2006-08-15,39.98,96.3,99.64,227.93,142.5,98.71,131.16,69.63,135.63,190.2718,105.8
2006-08-16,39.94,97.46,99.55,226.48,143.23,99.5,133.88,71.12,137.94,190.5186,104.83
2006-08-17,40.03,98.01,99.48,225.56,143.65,99.74,134.17,71.31,137.49,190.7303,104.5
2006-08-18,40.16,97.9,100.14,229.25,143.84,99.89,133.83,71.73,137.63,191.1232,105.68
2006-08-21,40.12,96.98,100.13,230.96,143.32,99.51,132.76,71.06,137.58,192.1051,105.76
2006-08-22,40.12,96.87,100.19,232.08,143.25,99.73,132.74,71.02,138.32,193.7946,106.45
2006-08-23,40.1,96.12,99.98,228.7,143.04,99.73,131.92,70.62,138.03,191.9863,105.32
2006-08-24,40.15,95.65,100.32,231.51,143.42,100.44,131.22,70.89,136.8,193.3706,105.68
2006-08-25,40.24,95.49,100.22,232.49,142.67,100.33,131.11,71.04,137.27,193.1294,105.64
2006-08-28,40.63,96.48,100.83,229.17,143.63,101.07,131.93,71.73,137.12,195.1446,106.48
2006-08-29,40.98,97.05,101.23,228.19,143.26,101.4,132.13,72.23,137.87,194.9877,106.63
2006-08-30,41.06,97.21,101.44,224.54,143.39,101.42,132.28,72.94,137.78,196.431,105.8
2006-08-31,40.97,97.56,101.33,223.07,143.54,101.24,132.73,72.74,138.48,196.469,107.16
2006-09-01,41.4,98.49,101.86,225.71,143.77,101.83,133.53,72.98,140.0,195.4328,107.02
2006-09-04,41.4,98.49,101.86,225.71,143.77,101.83,133.53,72.98,140.0,195.4328,107.02
2006-09-05,41.53,98.55,101.5,228.28,144.24,101.48,133.85,73.31,140.58,197.1714,106.05
2006-09-06,41.23,97.6,101.25,221.65,143.76,100.85,132.79,71.88,138.89,196.5039,105.43
2006-09-07,41.03,97.59,100.86,221.78,142.72,100.33,132.03,71.43,137.3,195.2631,105.34
2006-09-08,41.05,98.53,101.48,217.2,143.54,101.0,132.26,72.18,137.59,197.0479,105.49
2006-09-11,41.26,99.26,102.12,210.07,143.78,101.55,132.57,72.8,133.84,198.3058,105.18
2006-09-12,41.75,101.59,102.29,208.82,145.53,102.66,133.81,74.21,135.23,200.8596,104.52
2006-09-13,41.84,101.84,101.46,212.66,146.46,102.39,135.25,74.26,136.45,202.1725,104.82
2006-09-14,42.16,101.73,101.76,208.55,146.52,102.26,134.77,74.47,135.84,200.8736,104.23
2006-09-15,42.01,101.99,101.88,208.66,147.26,102.41,135.25,74.7,136.29,202.2628,104.41
2006-09-18,41.71,101.5,101.46,214.13,146.92,102.34,135.52,74.74,137.76,200.8719,103.95
2006-09-19,41.71,101.53,101.81,210.51,147.19,102.44,135.11,74.2,136.22,202.6225,104.27
2006-09-20,42.35,102.44,102.45,205.2,148.18,103.02,135.67,75.39,136.97,201.6974,104.07
2006-09-21,42.45,101.74,101.53,208.3,147.41,102.33,134.01,74.55,136.0,199.7315,103.82
2006-09-22,42.86,101.61,101.54,207.09,147.38,101.7,133.62,74.01,135.8,200.8525,103.68
2006-09-25,43.42,103.27,100.84,207.66,148.79,102.04,135.17,75.24,136.52,200.6278,105.12
2006-09-26,43.44,104.08,101.23,212.25,149.42,102.2,137.12,75.81,139.05,200.3802,105.17
2006-09-27,42.47,103.88,101.72,215.62,148.97,102.51,137.4,75.58,138.63,202.1312,106.41
2006-09-28,42.33,103.93,101.55,215.83,149.4,102.44,138.13,76.07,139.14,201.3036,106.04
2006-09-29,42.7,103.43,101.05,216.66,149.09,102.58,137.51,75.64,138.06,201.2304,104.99
2006-10-02,42.34,103.49,100.41,214.23,148.53,102.03,137.92,75.26,138.0,201.0966,105.71
2006-10-03,42.69,104.47,100.63,207.26,150.03,102.31,138.72,75.36,136.41,203.1674,106.09
2006-10-04,43.11,106.01,101.61,210.49,151.72,103.05,140.46,76.8,136.63,205.514,106.64
2006-10-05,42.5,106.49,101.39,213.64,151.84,103.22,141.78,76.81,138.75,207.0852,106.34
2006-10-06,42.53,106.17,100.88,213.83,151.2,102.88,141.12,76.63,139.39,205.1559,105.61
2006-10-09,42.62,106.99,100.93,211.01,151.76,102.65,141.28,76.93,140.57,206.9336,105.64
2006-10-10,42.93,107.46,100.65,214.48,151.75,102.34,141.74,76.94,141.18,206.7237,106.34
2006-10-11,42.88,107.18,100.89,211.53,151.3,102.19,141.32,76.93,139.82,206.1744,106.61
2006-10-12,43.59,108.61,101.01,215.59,152.1,102.83,142.6,78.08,141.54,208.0579,106.84
2006-10-13,43.58,108.43,100.85,218.33,152.51,102.4,142.47,78.73,142.76,209.8894,106.76
2006-10-16,43.12,108.54,100.99,223.44,152.19,102.49,143.35,78.83,143.81,211.0353,107.22
2006-10-17,42.95,107.97,100.7,221.72,151.94,102.68,142.5,78.07,142.7,210.1663,107.95
2006-10-18,42.86,108.19,101.14,220.28,152.3,103.97,142.19,77.73,142.43,211.4741,108.99
2006-10-19,43.47,107.98,101.42,224.85,151.12,104.04,141.88,77.8,143.28,210.9385,109.48
2006-10-20,44.19,107.9,101.9,222.37,151.11,104.59,141.0,78.15,142.42,210.9265,110.12
2006-10-23,44.35,109.1,103.0,222.83,152.09,104.83,141.77,78.73,143.04,212.0636,110.48
2006-10-24,44.3,109.37,102.65,226.55,151.97,104.44,141.93,78.14,144.79,211.1291,110.38
2006-10-25,44.36,109.16,103.26,230.5,152.44,104.02,141.9,78.77,144.43,212.2535,111.4
2006-10-26,44.99,110.7,103.82,230.74,153.77,104.49,141.91,79.21,145.16,214.8784,111.1
2006-10-27,44.85,109.76,103.36,228.7,152.33,104.1,140.69,77.93,145.04,213.6844,110.42
2006-10-30,44.2,110.26,103.19,225.56,152.76,103.61,141.28,78.54,145.45,214.6165,110.41
2006-10-31,44.1,110.09,103.04,227.64,152.57,103.3,140.84,78.77,145.65,215.2225,110.48
2006-11-01,43.8,109.04,102.29,225.58,151.25,102.59,139.99,78.04,144.48,213.4202,111.23
2006-11-02,44.06,108.95,102.09,225.97,150.89,103.0,139.58,78.02,145.07,209.6269,110.43
2006-11-03,43.85,108.22,101.45,230.32,150.44,102.54,139.27,77.72,144.6,206.8066,109.65
2006-11-06,44.35,109.78,101.93,232.83,152.38,103.8,140.78,78.78,146.35,208.8932,109.25
2006-11-07,44.54,109.88,101.94,230.76,152.66,104.51,142.07,79.07,146.0,206.9409,109.03
2006-11-08,44.49,110.61,102.26,234.79,153.09,103.12,142.43,79.21,146.24,207.4736,110.04
2006-11-09,43.77,110.19,101.53,236.46,152.22,100.53,141.33,79.49,147.63,208.2581,110.07
2006-11-10,43.4,110.65,101.54,234.12,153.06,100.86,141.84,79.81,146.48,209.3422,110.79
2006-11-13,43.57,110.73,101.1,234.13,153.25,100.93,142.63,80.5,147.56,209.3334,110.75
2006-11-14,43.64,111.91,101.7,234.77,154.07,101.7,143.24,81.44,147.51,212.1367,111.0
2006-11-15,43.18,112.26,101.98,236.8,154.03,102.24,144.28,81.58,147.82,211.7995,110.54
2006-11-16,43.21,112.98,102.65,230.0,154.99,102.7,145.2,82.06,147.27,213.4613,110.83
2006-11-17,43.77,112.73,102.85,232.16,154.68,103.06,145.32,81.9,147.05,212.9714,110.98
2006-11-20,43.73,112.54,102.65,231.2,155.3,102.53,144.79,82.1,149.09,220.3926,110.72
2006-11-21,43.54,112.64,102.27,235.33,155.21,102.44,145.4,82.09,149.82,224.5635,110.85
2006-11-22,43.38,113.08,102.59,233.94,155.38,102.68,145.64,82.79,151.75,225.3759,111.2
2006-11-23,43.38,113.08,102.59,233.94,155.38,102.68,145.64,82.79,151.75,225.3759,111.2
2006-11-24,43.37,112.51,102.24,233.02,154.91,102.09,145.03,82.56,151.87,226.545,111.39
2006-11-27,43.01,110.91,101.04,232.03,152.4,101.39,143.1,80.51,149.64,220.8238,110.32
2006-11-28,43.11,110.74,101.51,236.47,152.48,101.82,142.69,80.87,149.81,221.0395,110.97
2006-11-29,43.8,111.65,102.15,243.6,153.47,102.47,143.79,81.28,151.48,224.2868,112.35
2006-11-30,44.06,111.72,101.82,245.39,153.22,102.83,143.77,81.34,151.69,226.8282,112.54
2006-12-01,43.99,111.65,101.54,246.85,152.6,103.0,143.18,80.62,150.74,226.3308,112.99
2006-12-04,44.34,113.01,102.79,246.87,154.44,102.44,144.61,81.73,152.95,229.1734,114.06
2006-12-05,44.48,113.77,103.57,247.52,155.09,102.76,144.98,81.88,153.47,227.3914,114.34
2006-12-06,44.68,113.68,103.67,245.35,155.37,102.86,144.67,81.51,153.36,226.0005,113.7
2006-12-07,44.56,113.15,103.58,243.65,154.85,102.54,144.42,80.78,154.0,224.9129,113.17
2006-12-08,44.76,113.39,103.71,242.91,155.27,102.78,144.36,81.05,154.24,225.2619,112.97
2006-12-11,45.1,113.82,103.7,242.63,156.22,102.85,144.06,81.21,153.87,225.9338,113.48
2006-12-12,45.36,113.23,103.65,243.19,156.24,102.76,144.05,80.81,152.15,224.7777,113.98
2006-12-13,45.31,113.56,103.51,245.96,156.3,102.56,143.44,80.87,152.54,223.3007,114.42
2006-12-14,45.36,114.77,103.96,249.91,157.39,103.09,144.86,81.71,153.84,223.7114,114.73
2006-12-15,45.56,114.29,104.22,246.82,157.95,103.44,145.78,81.82,155.12,222.3466,114.45
2006-12-18,45.33,114.13,104.21,239.42,158.58,103.47,146.26,81.27,153.52,221.9204,113.52
2006-12-19,45.08,114.19,104.35,243.44,158.4,104.01,146.6,81.01,154.56,219.9404,114.13
2006-12-20,44.99,114.17,104.16,240.11,158.69,103.99,146.87,80.95,153.93,221.862,113.71
2006-12-21,45.21,113.79,104.25,238.61,158.16,103.82,146.1,80.41,151.93,219.5006,113.41
2006-12-22,44.98,113.61,103.9,236.93,157.53,103.2,145.14,79.73,150.98,217.8048,113.18
2006-12-25,44.98,113.61,103.9,236.93,157.53,103.2,145.14,79.73,150.98,217.8048,113.18
2006-12-26,45.11,113.86,104.25,236.94,158.62,103.33,145.75,80.16,152.39,219.3359,113.77
2006-12-27,45.59,114.67,104.59,239.78,159.82,103.83,146.62,80.73,153.83,220.8959,114.08
2006-12-28,45.76,114.45,104.63,240.04,159.38,103.9,146.01,80.53,153.36,221.483,113.63
2006-12-29,45.9,113.99,104.18,237.79,158.46,103.6,145.19,80.37,152.43,222.1868,113.41
2007-01-01,45.9,113.99,104.18,237.79,158.46,103.6,145.19,80.37,152.43,222.1868,113.41
2007-01-02,45.9,113.99,104.18,237.79,158.46,103.6,145.19,80.37,152.43,222.1868,113.41
2007-01-03,45.74,114.38,104.75,229.13,158.89,103.69,145.95,80.59,151.82,222.434,114.0
2007-01-04,45.68,114.55,104.97,224.87,158.7,104.78,145.53,82.04,150.52,222.2856,113.68
2007-01-05,45.0,113.75,104.32,226.36,157.33,104.27,144.67,81.51,149.59,218.9861,111.66
2007-01-08,44.92,113.98,104.6,226.09,157.87,104.45,145.29,81.72,149.73,219.2157,111.42
2007-01-09,44.39,114.6,104.76,224.08,157.69,104.25,145.41,82.1,149.63,222.0617,111.53
2007-01-10,44.58,115.42,105.37,220.79,158.14,104.41,145.76,82.69,150.5,225.3692,111.79
2007-01-11,44.95,116.78,105.99,219.76,158.94,105.58,147.12,83.41,152.32,228.5317,111.67
2007-01-12,45.13,117.14,105.9,225.42,159.29,106.0,147.52,83.86,154.09,228.9772,110.89
2007-01-15,45.13,117.14,105.9,225.42,159.29,106.0,147.52,83.86,154.09,228.9772,110.89
2007-01-16,45.0,117.58,106.25,223.01,159.71,106.39,148.36,83.63,154.6,232.7357,111.23
2007-01-17,44.74,117.55,106.28,225.71,159.28,106.95,148.34,82.64,154.9,232.5789,111.32
2007-01-18,45.36,118.1,106.26,224.15,158.83,107.16,148.09,81.1,154.22,231.9429,111.09
2007-01-19,45.39,118.1,106.34,229.95,159.2,107.32,147.25,81.1,156.53,234.3862,111.54
2007-01-22,45.36,117.42,106.11,228.75,159.03,106.54,145.71,80.4,155.05,232.6634,111.39
2007-01-23,45.72,117.68,106.33,234.38,159.08,106.02,147.17,80.2,157.04,233.8043,111.84
2007-01-24,46.98,118.25,106.6,235.5,160.55,106.9,147.27,81.66,158.97,237.3484,112.65
2007-01-25,46.61,116.37,105.85,230.66,158.57,106.22,145.73,80.79,158.47,238.7432,111.98
2007-01-26,46.49,115.9,105.68,230.82,158.78,105.56,145.12,80.91,158.55,239.3282,112.25
2007-01-29,46.55,116.12,105.72,229.65,158.04,105.51,145.49,81.05,157.92,239.8704,112.25
2007-01-30,47.14,116.4,105.72,234.78,158.86,106.1,145.77,81.41,158.45,240.9536,112.69
2007-01-31,47.51,117.7,106.15,235.14,159.92,106.6,147.43,81.88,160.22,242.9254,113.08
2007-02-01,47.47,118.16,106.8,237.49,160.79,107.43,149.15,81.61,161.46,243.5578,114.02
2007-02-02,47.7,118.45,106.62,238.41,161.2,107.25,149.56,81.85,161.26,244.5518,114.62
2007-02-05,47.52,118.16,106.45,238.0,161.06,107.28,149.56,81.79,160.57,244.8467,115.91
2007-02-06,47.34,118.5,106.22,237.48,161.97,107.03,149.6,81.58,161.66,248.5507,116.75
2007-02-07,47.25,119.02,106.05,235.69,162.74,107.06,149.38,82.19,161.8,253.5626,116.79
2007-02-08,47.33,118.81,105.65,237.96,161.96,106.99,148.36,82.26,161.92,251.85,117.33
2007-02-09,46.85,117.56,105.52,236.89,160.39,106.51,147.54,81.24,161.44,248.2353,117.44
2007-02-12,46.72,116.95,105.34,234.1,159.82,106.2,147.69,80.9,161.67,242.8096,117.29
2007-02-13,47.19,118.02,105.95,237.07,161.37,106.54,148.73,81.14,164.95,247.3321,118.03
2007-02-14,47.49,118.72,106.12,237.48,162.55,107.21,151.01,82.31,165.83,246.1229,118.46
2007-02-15,47.52,119.01,106.7,235.34,162.64,107.63,151.17,82.65,166.65,247.8335,117.79
2007-02-16,47.77,118.98,106.91,235.15,162.79,107.31,150.58,82.39,167.18,246.9472,117.82
2007-02-19,47.77,118.98,106.91,235.15,162.79,107.31,150.58,82.39,167.18,246.9472,117.82
2007-02-20,47.75,119.88,107.42,233.47,163.52,107.4,151.25,82.76,167.57,248.9856,118.37
2007-02-21,47.65,119.59,106.96,235.2,163.04,106.98,151.21,82.66,169.3,248.2744,117.79
2007-02-22,47.68,119.21,106.5,237.66,162.66,106.63,150.21,82.97,168.58,246.4744,118.1
2007-02-23,47.62,118.85,106.42,238.12,160.92,106.24,149.79,82.75,168.77,242.3708,119.17
2007-02-26,48.05,117.89,106.53,239.33,159.71,106.55,149.27,82.37,170.38,240.752,122.03
2007-02-27,46.14,113.74,102.95,230.09,154.17,103.71,144.86,79.15,163.19,233.0248,118.63
2007-02-28,47.05,114.43,104.28,230.23,154.99,104.17,145.3,79.42,164.03,235.0064,118.55
2007-03-01,47.0,113.98,104.16,229.47,154.67,103.67,145.14,79.16,163.09,232.9133,118.98
2007-03-02,46.54,112.89,103.1,225.86,153.06,102.86,143.5,77.91,160.24,228.3691,117.2
2007-03-05,45.73,111.39,102.57,223.98,150.48,102.31,142.53,77.56,158.21,219.89,115.65
2007-03-06,46.17,113.07,103.74,228.02,153.64,103.35,143.94,78.97,161.44,227.9087,117.22
2007-03-07,45.64,113.02,103.28,231.18,152.62,103.09,143.84,78.58,160.93,224.6241,117.13
2007-03-08,46.55,114.0,104.02,232.03,154.01,103.53,144.85,78.89,163.14,228.6024,117.37
2007-03-09,46.67,114.01,104.18,231.28,154.36,103.7,144.98,78.83,163.86,231.3634,117.47
2007-03-12,47.05,114.08,104.32,230.61,154.33,103.78,145.86,79.5,164.84,232.5724,118.81
2007-03-13,46.74,111.73,102.42,227.61,149.57,102.3,143.19,77.95,160.58,226.2748,117.2
2007-03-14,46.89,111.79,102.65,230.64,150.46,102.58,144.13,78.92,161.87,227.2563,117.89
2007-03-15,46.71,112.18,103.47,230.16,151.82,102.69,144.57,78.87,164.32,229.6008,119.23
2007-03-16,46.7,111.85,103.26,228.3,150.82,102.4,144.48,78.77,162.92,227.6364,118.54
2007-03-19,47.28,113.16,103.89,232.69,152.54,103.58,145.96,79.36,165.29,230.3815,119.91
2007-03-20,47.59,114.17,104.76,234.03,153.62,104.12,146.36,79.71,166.4,230.5497,121.62
2007-03-21,48.49,115.94,105.94,238.25,157.23,105.31,148.46,81.3,168.2,233.9989,122.98
2007-03-22,48.79,115.61,106.27,242.21,156.29,105.39,148.55,80.88,167.6,233.5337,122.96
2007-03-23,48.64,115.67,106.2,243.55,156.54,105.0,149.39,80.71,168.13,234.0101,123.45
2007-03-26,48.64,115.52,106.17,245.49,155.97,105.16,148.85,81.12,169.64,230.6442,124.1
2007-03-27,48.72,114.6,105.45,245.55,154.74,104.41,147.66,80.61,167.75,227.5178,123.9
2007-03-28,48.13,113.47,105.24,244.99,152.93,103.79,146.26,79.91,166.11,225.6157,123.82
2007-03-29,48.56,113.7,105.67,247.42,153.73,104.01,146.59,79.81,166.86,225.7092,124.27
2007-03-30,48.81,113.8,105.88,244.56,153.61,104.13,146.52,79.85,166.72,228.8597,123.5
2007-04-02,48.94,114.18,106.46,247.63,152.84,104.61,146.44,80.1,167.04,230.9105,125.85
2007-04-03,49.26,115.56,107.12,248.82,154.62,105.77,147.55,80.97,169.16,232.9053,126.0
2007-04-04,48.97,115.5,107.48,250.22,154.25,106.26,147.18,81.47,169.2,231.5156,125.58
2007-04-05,49.02,116.14,107.73,251.03,154.5,106.91,147.17,81.83,169.12,231.3754,125.96
2007-04-06,49.02,116.14,107.73,251.03,154.5,106.91,147.17,81.83,169.12,231.3754,125.96
2007-04-09,48.98,116.3,107.78,250.67,154.51,106.85,147.4,81.74,171.27,231.9628,126.76
2007-04-10,48.99,116.35,107.95,254.17,154.88,106.92,147.56,81.88,170.34,232.8498,127.2
2007-04-11,48.46,115.67,107.3,252.27,153.64,106.64,146.77,81.16,168.98,228.597,126.6
2007-04-12,48.53,116.32,107.86,255.75,153.66,107.66,148.23,81.8,170.46,227.1939,126.18
2007-04-13,48.71,116.48,107.96,255.87,154.45,108.98,148.46,81.98,170.84,229.5546,126.01
2007-04-16,49.19,117.53,108.44,257.84,157.57,110.08,149.39,82.65,172.75,229.5272,126.84
2007-04-17,49.04,117.95,109.1,256.78,157.89,110.61,149.42,82.92,171.72,232.9864,127.84
2007-04-18,48.97,117.8,108.92,255.0,159.41,110.25,149.97,82.72,170.44,231.878,128.18
2007-04-19,49.12,117.23,109.16,252.31,159.13,110.48,150.06,82.68,170.04,230.4087,127.57
2007-04-20,49.62,118.31,110.04,257.28,160.21,111.15,151.41,83.3,171.98,231.8039,128.66
2007-04-23,49.3,118.0,109.76,257.01,159.57,111.09,151.41,83.05,171.78,234.6467,129.52
2007-04-24,48.97,117.72,110.03,256.09,158.98,111.08,151.25,83.7,171.1,232.7365,130.27
2007-04-25,49.1,118.92,110.31,261.37,161.09,111.37,152.57,84.49,173.83,232.9767,131.26
2007-04-26,49.07,118.96,109.78,261.83,160.71,111.52,152.73,84.63,173.84,232.4354,130.42
2007-04-27,48.79,118.18,109.52,261.9,160.54,111.14,154.82,84.86,173.27,232.312,129.64
2007-04-30,48.76,116.68,109.3,258.55,159.37,110.6,153.48,84.01,170.62,227.964,128.41
2007-05-01,48.91,116.97,109.05,259.77,159.56,111.08,154.14,84.38,169.51,225.8632,129.75
2007-05-02,49.49,118.16,109.25,261.95,160.45,111.64,155.45,84.94,171.49,228.2913,130.44
